id,description,code,code,unit_size,category,link,rank,price,cost,created_at,updated_at
97d663ce-806d-4cb2-adaa-1744bf6c057b,Señal Chevrón Lámina: Reflectivo tipo IV Grado Prismático (HIP)  Soporte: Panel de aluminio compuesto 4mm Pictograma: Reflectivo Grado Ingenieria,CHE40X60-S-COR,CHE40X60-S-COR,40x60cm,viales,https://tellsenales.com/seguridad/senal-preventiva-chevron-con-lamina-reflectiva-hip-con-soporte-compuesto-de/,0,75,41,2024-09-26 19:20:34.949,2025-01-03 04:19:46.503
980d8c91-7742-40e2-877d-3ec8d9fe6085,Casco importando con barbiquejo,CASCB,CASCB,und,epp,https://tellsenales.com/seguridad/casco-importado-con-barbiquejo/,0,15,10,2024-08-22 15:29:35.57607,2024-09-19 20:15:57.272
987c3b36-867c-40df-8784-aa53c7593401,Señal fotoluminiscente soporte: pvc celtex 3 mm pictograma: vinil rotulado,FT30X45-5,FT30X45-5,30x45cm,fotoluminiscente,https://tellsenales.com/seguridad/senal-fotoluminiscente-con-base-pvc-celtex-3mm/,0,16,10,2024-05-30 21:20:46.594,2024-08-24 23:01:34.495
9993a176-42c9-4252-aa85-f7ee8e80ac85,"Señal Vertical Preventiva Lámina: Reflectivo tipo IV Grado Prismático (HIP) marca 3M  Soporte: fibra de vidrio 4mm con platina embebida de 1 1/2""x1/8"" Pictograma: Reflectivo Grado Ingenieria",FHP40-3M,FHP40-3M,40x40cm,viales,https://tellsenales.com/seguridad/senal-preventiva-en-fibra-de-vidrio-4mm-con-lamina-reflectiva-hip/,0,85,50,2024-12-16 22:46:48.375,2025-01-02 01:57:09.677
9b4cee82-2871-40c9-b571-3a37f858ddd0,Señalizador Acrílico  Led  Opalux  modelo OP-297GR ( 68.5x35 cm ),LED68,LED68,und,articulos seguridad,https://tellsenales.com/seguridad/senal-de-seguridad-led-opalux-grande/,6,190,155,2023-08-03 03:38:19.427,2024-08-24 23:13:36.233
9b6f9ac0-0d72-4ba6-b174-d46a106dfdf4,"Juego de Plantilla Números en aluminio  offset de 0.3MM  [ 0 - 9 ] ",PLA-N10,PLA-N10,10cm,seguridad,https://tellsenales.com/seguridad/plantilla-de-numeros-metalicos-para-pintar-del-0-al-9/,0,50,25,2024-05-09 17:37:02.6,2024-11-01 16:06:32.656
9c1e90a2-eeae-4cf5-a1d9-15a9f1ae3d45,Botiquin tipo lonchera de plastico mediano equipado con 13 medicamentos genericos.,BOT-LN-SM,BOT-LN-SM,und,articulos seguridad,,0,25,25,2023-08-03 03:38:19.427,2023-08-03 03:38:19.427
9d76b71f-4359-4e24-b5cf-c8ceb07140da,Láminado 3m 1170C para  reflectivos ( Grafimundo) - 802.40 dolares,1170C,1170C,und,viniles,,0,3500,3009,2025-01-23 16:15:38.227899,2025-01-23 16:16:16.177
9f0202d7-975a-49bd-afc6-ab67cd838071,Señal para obras vinil chino aplicado en soporte Trupan MDF Genérico 4mm,TRUCH60X60,TRUCH60X60,60x60cm,obras,https://tellsenales.com/seguridad/senales-temporales-vinil-con-soporte-triplay-4mm-para-obras-y-construccion/,0,20,10,2024-09-20 23:53:14.541,2024-09-20 23:53:40.395
9f3caa22-9e93-4674-a67f-9120890d38d4,"Señal Vertical Reguladora Lámina: Reflectivo tipo IV Grado Prismático (HIP)  Soporte: fibra de vidrio 4mm con platina embebida de 1 1/2""x1/8"" Pictograma: Reflectivo Grado Ingenieria",FHR60,FHR60,60x60cm,viales,https://tellsenales.com/seguridad/senal-reguladora-en-fibra-de-vidrio-4mm-con-lamina-reflectiva-hip/,10,140,95,2023-10-25 22:46:07.663,2024-12-14 20:29:04.423
9f8f450e-38d9-4543-8c3c-74e08eac68e2,Señal vertical preventiva con soporte compuesto de aluminio 4mm +  lamina reflectiva tipo I Grado Ingeniería (GI) + pictograma vinil rotulado,sgp60,sgp60,60x60cm,viales,,0,76,41,2024-01-02 18:51:46.401,2024-01-02 18:51:46.401
a01c9ed7-74d9-486a-9e14-abbd9c1f99de,Señal para obras con lámina Reflectiva tipo IV (HIP) Soporte: triplay + marco de madera Pictograma: vinil rotulado,TMHIP120,TMHIP120,120x120cm,obras,,0,250,190,2024-10-09 01:59:29.195924,2024-10-09 01:59:29.195924
a023f853-6ea5-4dcd-9982-ee59e502116e,"Juego de Numeración vinil con base pvc celtex 3mm [ 0 - 9] ",con-nu,con-nu,10x10cm,seguridad,,0,20,8,2024-03-19 14:32:23.763,2024-03-19 14:32:23.763
a098f407-c119-4a65-94ca-30a9c562b90d,"Poste de metálico tubo redondo Ø3""  x  2mm x 3M. Pintado: doble capa anticorrosiva y doble capa gloss en patrón zebra ( cada 30cm ) - incluye accesorios pernos, tuercas, arandelas y anclaje",PS3X2X3,PS3X2X3,Und,viales,https://tellsenales.com/seguridad/postes-metalicos-para-senalizacion-vial-duraderos-visibles-y-versatiles/,9,145,115,2024-04-19 19:21:52.156,2024-08-26 21:07:59.148
a0d894c7-077b-4d53-ae25-3f973e95a6ef,Señal Chevrón Lámina: Reflectivo tipo XI Grado Diamante (3M DG3)  Soporte: Panel de aluminio compuesto 4mm Pictograma: Reflectivo Grado Ingenieria,CHE30X45-S-DG3,CHE30X45-S-DG3,30x45cm,viales,https://tellsenales.com/seguridad/senal-preventiva-chevron-con-lamina-reflectiva-hip-con-soporte-compuesto-de/,0,90,55,2025-01-03 04:49:50.108,2025-01-03 04:50:38.199
a113049d-3b90-43d3-834c-2723da00d433,Señal para obras vinil laminado aplicado sobre soporte Trupan Génerico (MDF) 4mm,TRU60X60,TRU60X60,60x60cm,obras,https://tellsenales.com/seguridad/senales-temporales-vinil-con-soporte-triplay-4mm-para-obras-y-construccion/,0,25,12,2024-10-03 21:36:14.193,2024-10-03 21:36:45.694
a18be7b0-54b5-41d3-88af-20deb3e34db3,"Botiquín de madera 30x40 cm - Sin medicamentos
",BOT30X40,BOT30X40,und,articulos seguridad,https://tellsenales.com/seguridad/botiquin-de-madera-30x40cm/,0,35,23,2023-08-03 03:38:19.427,2024-08-24 22:31:59.427
a1dc138d-69b1-4125-92cb-f0a73af30af6,"Señal tijeral doble cara - estructura de madera con liston 1""x2"" con patas de 20 cm\ + soporte triplay 4 mm + impresion vinil laminado ( incluye 2 visagras )",TJ40x60,TJ40x60,40x60cm,obras,,0,90,45,2024-01-16 21:12:44.517,2024-01-16 21:12:44.517
a27e1cc7-d709-46fa-a35b-84728c01f3fc,Señal en acrílico de 3mm con pictograma impresión vinil Arclad transparente con laminado blanco aplicado al espejo,AC30X30-3,AC30X30-3,30x30cm,articulos seguridad,https://tellsenales.com/seguridad/senales-en-acrilico-en-diferente-espesores-2mm-or-3mm-or-5mm/,0,20,6,2024-09-20 16:35:45.372,2024-09-21 16:48:05.768
a336966d-6148-4750-8ac1-2f90540fd0e0,Señal preventiva para obras vinil laminado con soporte triplay 4mm,Tr150x80,Tr150x80,150x80cm,obras,,0,125,70,2024-02-26 22:37:44.808,2024-02-26 22:37:44.808
a73d3592-2b95-44e1-b6b4-394b2c7fcae3,"Señal vertical informativa soporte: fibra de vidrio 4 mm con refuerzo de angulo 1 1/2"" lamina: Retroreflectiva tipo IV Alta Intensidad Prismatico (HIP) fondo y letra",FHI-HIP,FHI-HIP,120x60cm,viales,https://tellsenales.com/seguridad/senal-informativa-con-lamina-reflectiva-tipo-iv-alta-intensidad-primatico/,10,400,250,2023-08-03 03:38:19.427,2024-10-20 19:59:49.488
a9220489-08f5-4816-a48f-cfeb500380c5,Señal en aluminio espesor = 0.5 mm pictograma: vinil rotulado incluye cinta de doble contacto en 4 puntas para instalación,AL20X30,AL20X30,20x30cm,seguridad,https://tellsenales.com/seguridad/senal-decorativa-en-aluminio-de-0-5mm/,0,15,7,2024-08-24 23:08:13.274,2024-08-24 23:09:15.49
a947fcd3-b4e2-424b-b93a-084766caa393,"Buzón de sugerencias en acrílico 2.5mm con puerta, chapa y llave. Texto en vinilo rotulado - Medidas: 25cm x 20cm x 15cm ",BUZ,BUZ,und,articulos seguridad,https://tellsenales.com/seguridad/buzon-de-sugerencias-en-acrilico-con-chapa-y-llave/,0,165,110,2024-02-14 14:02:40.687,2024-09-11 23:58:13.202
a9af9578-5da4-4094-8dab-98b3269f4218,Señal en aluminio espesor = 0.5 mm pictograma: vinil rotulado incluye cinta de doble contacto en 4 puntas para instalación,AL20X15,AL20X15,20x15cm,seguridad,https://tellsenales.com/seguridad/senal-decorativa-en-aluminio-de-0-5mm/,0,10,5,2023-08-03 03:38:19.427,2024-08-24 23:07:15.71
aa323c42-7358-4a9c-bffd-f9749ffe5ce2,Juego de Plantilla Alfabeto en aluminio  offset de 0.3MM [ A - Z ],PLA-A25,PLA-A25,25cm,seguridad,https://tellsenales.com/seguridad/plantilla-de-alfabeto-metalicos-para-pintar-de-a-z/,0,150,100,2024-05-23 16:37:21.006,2024-11-01 16:06:25.338
aa42cf05-523b-43df-821a-b28186f29984,Lámina reflectiva tipo IV Grado Prismático ( color amarillo ambar / amarillo limón ) pitograma: Vinil rotulado,LHP80X80,LHP80X80,80x80cm,viales,https://tellsenales.com/seguridad/lamina-reflectiva-hip-con-pictograma-rotulado-o-impresion-uv/,0,140,95,2024-11-09 15:47:31.306,2024-11-09 15:53:36.983
aa8de486-7728-4579-8719-29b5a0ee78a2,"Señal tijeral doble cara - estructura de madera con liston 2"" x2"" con patas de 30 cm\ + soporte triplay 4 mm + impresion vinil laminado ( incluye 2 visagras de 3"" )",TJ-TR-2X2,TJ-TR-2X2,20x30cm,obras,,0,300,300,2023-08-03 03:38:19.427,2023-08-03 03:38:19.427
ab1fe101-8f6b-4fd3-9c96-f90966c2891b,"Señal vertical informativa con lamina reflectiva Alta Intensidad Primático (HIP) fondo, letras y marco  - soporte fibra de vidrio 4mm con refuerzo platina de 1 1/2"" - Doble cara",FHI-HIP-DC,FHI-HIP-DC,85x30cm,viales,https://tellsenales.com/seguridad/senal-informativa-en-fibra-de-vidrio-4mm-con-lamina-reflectiva-hip/,0,220,150,2023-10-23 22:44:57.257,2024-08-24 22:50:09.019
ab781a5e-cfc4-48eb-b4b2-7808e7592341,Pllaca Aluminio Vini Arclad transparente laminado aplicado a aluminio de 0.5mm espesor + Acrilico 2mm,PLA-AL,PLA-AL,10x5cm,seguridad,,0,10,2,2023-08-03 03:38:19.427,2023-08-03 03:38:19.427
ac26910b-128d-4d85-a1b0-504ca6450b83,Señal para obras vinil + sobrelaminado ( Protección UV ) + soporte MDF (Trupan Génerico ) 5.5MM,TRU90X90,TRU90X90,90x90cm,obras,https://tellsenales.com/seguridad/senales-temporales-vinil-con-soporte-triplay-4mm-para-obras-y-construccion/,0,70,40,2024-10-28 15:11:51.905,2024-10-28 15:12:23.802
ac2a0f85-fa64-4219-b3bf-53a309abfca4,Señal fotoluminiscente con soporte pvc celtex 5 mm y pictograma en vinil rotulado (troquelado),FT150X120-5MM,FT150X120-5MM,150x120cm,fotoluminiscente,https://tellsenales.com/seguridad/senal-fotoluminiscente-con-base-pvc-celtex-3mm/,0,220,93,2024-10-14 14:56:51.82,2024-10-14 14:57:44.939
ac2a8ce7-671f-4f9a-b61a-8781290ef049,Señal CONVENCIONAL Vinil Arclad + sobrelaminado brillo (protección UV) aplicado en soporte PVC celtex de 3 mm,PVC30X40,PVC30X40,30x40cm,convencionales,https://tellsenales.com/seguridad/senal-vinil-laminado-con-base-pvc-celtex-3mm/,8,10,5,2023-10-22 23:05:35.383,2024-09-21 23:46:53.048
acc5de5c-671e-4ed3-9d56-7f78e99208cc,Lamina Reflectiva  tipo IV Alta intensidad Prismatico (HIP) - Coreano de 1.22 x 45.7 M. Color:,COR120,COR120,rollo,viniles,https://tellsenales.com/seguridad/reflectivo-alta-intensidad-prismatico-hip-coreano/,0,3300,2650,2023-08-23 23:28:04.268,2024-11-09 16:37:23.082
acf0b49b-36e8-4d55-a2d6-76b9766064d8,"Señal reglamentaria soporte: fibra de vidrio 4 mm con refuerzo platina de 1 1/2 "" lamina: Reflectivo Grado Ingenieria ( GI) , pictograma: vinil rotulado",FIR60x90,FIR60x90,60x90cm,viales,,0,100,74,2023-08-03 03:38:19.427,2023-08-03 03:38:19.427
adc85d69-2800-482b-9b63-1095e8b53935,"Poste metálico de 2""x 2mm x 2.8 M con brida de 3/8"" y cartela de 1/4""",PBRI2X2X2.8,PBRI2X2X2.8,und,viales,https://tellsenales.com/seguridad/postes-metalicos-para-senalizacion-vial-duraderos-visibles-y-versatiles/,0,165,135,2024-02-14 20:47:31.089,2024-10-07 20:33:55.1
ae719c9e-bc16-431a-83e1-41bb116a1176,"Buzón de sugerencias en acrílico 2.5mm con puerta, bolsillo ranura 2cm, chapa y llave. Texto en vinilo rotulado - Medidas: 25cm x 20cm x 15cm ",BUZ-BOL,BUZ-BOL,und,articulos seguridad,https://tellsenales.com/seguridad/buzon-de-sugerencias-en-acrilico-con-bolsillo-puerta-con-chapa-y-logotipo/,0,175,130,2024-10-14 22:38:25.98,2024-10-14 22:39:23.334
af8073cd-1e9e-4c02-ac0d-cff40ad9ad08,Numeración para extintores vinil rotulado diametro: 5cm,NUM,NUM,und,seguridad,https://tellsenales.com/seguridad/juego-de-numeracion-para-extintores/,0,1,0.5,2023-08-03 03:38:19.427,2024-09-19 21:20:44.967
afd42559-8447-4c16-a6f1-16f7d9416cee,Señal vinil laminado con soporte pvc celtex 5mm con cinta de doble contacto,pvc5-cd,pvc5-cd,20x30cm,seguridad,,0,6.5,3,2024-01-22 15:21:45.311,2024-01-22 15:21:45.311
b0a11de4-e4af-4b70-8cf9-b59b682a57f5,"Cinta Reflectiva 2"" x 45.7mts  -Marca 3M HIP (Alta Intensidad Prismático) - Color Blanco",CHBL-3M,CHBL-3M,Rollo,cintas seguridad,,0,390,450,2023-09-19 00:35:42.592,2023-09-19 00:35:42.592
b1431dc7-45b8-4f7c-a5a3-04c5fa05177f,Señal fotoluminiscente doble cara con ojalillos para colgar soporte: pvc celtex 3 mm pictograma: vinil rotulado,FOT-DC-OJ,FOT-DC-OJ,20x30cm,fotoluminiscente,,0,0,0,2023-08-03 03:38:19.427,2023-08-03 03:38:19.427
b2182323-d9cb-4e00-a639-a0ba0b7124e3,Señal Vertical Preventiva Lámina: Reflectivo tipo IV Alta Intensidad Prismático 3M (HIP) Soporte: Panel Aluminio Compuesto 4mm Pictograma: Reflectivo Grado Ingeniería,SHP40-3M,SHP40-3M,40x40cm,viales,https://tellsenales.com/seguridad/senal-preventiva-con-lamina-de-alta-intensidad-hip-y-soporte-sustrato-de/,9,80,41,2025-01-03 02:59:52.606,2025-01-03 03:00:16.367
b2b02ebb-caf0-40bf-8f5f-2229469ab841,Extintor pqs 6 kg nacional con certificado,PQS6,PQS6,und,lucha contra incendio,https://tellsenales.com/seguridad/extintor-nacional-pqs-abc-6-kg/,0,85,65,2023-08-03 03:38:19.427,2025-01-28 22:14:58.294
b47f9eb7-e7bd-46ff-b604-002fb41f69cd,"Señal preventiva para obras con lamina reflectiva grado ingenieria ( GI), soporte triplay 4 mm y pictograma vinil rotulado",Trr75x75,Trr75x75,75x75cm,seguridad,,0,45,30,2023-10-22 23:26:33.883,2023-10-22 23:26:33.883
b4ed0c33-5419-4a64-9ee9-77d61f33cf8c,Señal fotoluminiscente con soporte pvc celtex 5mm y pictograma vinil rotulado,FT90X30-5,FT90X30-5,90x30cm,fotoluminiscente,https://tellsenales.com/seguridad/senal-fotoluminiscente-con-base-pvc-celtex-3mm/,0,40,20,2024-07-25 00:40:33.224,2024-08-24 23:01:17.352
b5eb232c-18fc-43dd-8e75-c31b8cfc9bed,Lavaojos Portatil Haws Avlis LP-075,LVO-POR,LVO-POR,und,epp,https://tellsenales.com/seguridad/lavaojos-portatil-haws-avlis-lp-075/,0,950,780,2024-03-07 20:17:46.193,2024-09-19 20:15:27.049
b6fd1b88-4fed-4d4f-a739-b6fa5b6e79ae,Señal en acrílico de 3mm con pictograma impresión vinil Arclad transparente con laminado blanco aplicado al espejo,AC40X60-3,AC40X60-3,40x60cm,seguridad,https://tellsenales.com/seguridad/senales-en-acrilico-en-diferente-espesores-2mm-or-3mm-or-5mm/,0,48,24,2024-06-20 21:47:50.33,2024-09-21 16:48:41.029
b822ff9e-2b31-4eae-a4af-2f4757d3988a,Señal para obras con lamina reflectiva Grado Ingenieria ( anaranajdo y blanco ) + letras  y marco vinil rotulado con soporte trupan 5.5mm,TRU150x240,TRU150x240,150x240cm,obras,,0,320,190,2023-09-15 15:21:28.907,2023-09-15 15:21:28.907
b831c090-f878-4466-b766-4856767b2ccd,"Señal preventiva para obras con lamina reflectiva tipo IV Alta Intensidad Prismático (HIP) , soporte marco de madera con listo de 1x2"" + triplay de 4mm  y pictograma vinil rotulado.",TMH60x60,TMH60x60,60x60cm,obras,,0,85,50,2023-11-24 14:38:28.878,2023-11-24 14:38:28.878
b8b2fdea-a8a5-439a-86e1-72b1b3b8579c,Señal Vertical Preventiva Lámina: Reflectivo tipo IV Alta Intensidad Prismático  (HIP) Soporte: Panel Aluminio Compuesto 4mm Pictograma: Reflectivo Grado Ingeniería,SHP60,SHP60,60x60cm,viales,https://tellsenales.com/seguridad/senal-preventiva-con-lamina-de-alta-intensidad-hip-y-soporte-sustrato-de/,9,115,60,2023-08-03 03:38:19.427,2025-01-03 02:58:25.606
ba434847-1009-49e7-9587-cc2be73e1b8a,"Señal informativa con soporte fibra de vidrio 4mm y refuerzo platina, lámina reflectiva tipo IV Alta Intensidad Prismático (HIP) y pictograma Reflectivo tipo I Grado Ingenieria (GI)",FHI60X75,FHI60X75,60x75cm,viales,https://tellsenales.com/seguridad/senal-informativa-en-fibra-de-vidrio-4mm-con-lamina-reflectiva-hip/,10,175,122,2024-02-15 16:07:24.655,2024-08-24 22:50:04.688
baf882df-3b09-4cd2-bcc8-610dd76737c6,Porta anuncios / afiches en acrílico  - Doble Acrílico de 2.5mm tipo sandwich  con  4  pines de acero inoxidable para sujeción,PORL-A2,PORL-A2,A2,acrilicos,https://tellsenales.com/seguridad/porta-anuncios-afiches-de-acrilico-porta-layout/,0,160,120,2023-09-14 22:14:47.918,2024-12-14 02:44:33.238
bb35f101-6623-44a1-89a6-3688a4c2e838,Taco de seguridad altura: 19 cm ancho: 20 cm profundidad: 28 cm,TC-SM,TC-SM,und,proteccion vial,https://tellsenales.com/seguridad/vara-luminosa-rojo-con-pilas/,0,10,10,2023-08-03 03:38:19.427,2024-09-19 20:45:51.741
bb5c2aec-533f-4844-9f29-c4cc5b62acb5,"Señal para obras marco de madera (bastidor) con liston de 1x2"" + banner de 12 onzas templado",BNM60X90,BNM60X90,60x90cm,obras,,0,45,20,2023-08-03 03:38:19.427,2024-07-25 18:38:04.008
bb5eb6d7-ca12-44d0-b0d8-4e27412b5a6f,Lamina reflectiva tipo IV HIP  3M color verde bosque,lhip3m-vd,lhip3m-vd,metro,viales,,0,250,183,2024-01-09 22:44:31.666,2024-01-09 22:44:31.666
bcc51a37-291c-4dc8-9bc0-888793469fa1,"Acrílico  Personalizado en forma de casa, con orificios superior para colgar ",APER,APER,und,seguridad,,0,95,65,2024-02-15 16:43:29.841,2024-02-15 16:43:29.841
bcc6d2b4-4b84-4a48-a19f-ec5184623e10,"Juego de Plantilla Números en aluminio  offset de 0.3MM  [ 0 - 9 ] ",PLA-N25,PLA-N25,25cm,seguridad,https://tellsenales.com/seguridad/plantilla-de-numeros-metalicos-para-pintar-del-0-al-9/,0,90,60,2024-05-23 16:39:12.411,2024-08-24 22:35:34.626
be08c029-0253-4d3c-ae76-879fb30c833e,"Rollo Cinta Reflectiva 3M Diamond Grade , Serie 983, Rojo/Blanco, 51 mm X 45.7 m",CR2-3M-RB,CR2-3M-RB,rollo,cintas seguridad,https://tellsenales.com/seguridad/rollo-cinta-reflectiva-2-x45-7mts-rojo-blanco-3m/,0,380,335,2023-08-03 03:38:19.427,2024-09-19 20:34:49.432
be63f201-8dbd-4a8e-8beb-b4f96a435f6c,Señal fotoluminiscente con soporte acrílico de 2mm y pictograma vinil rotulado ( troquelado ),AFT20x30,AFT20x30,20x30cm,fotoluminiscente,,0,18,9,2024-02-26 15:46:07.13,2024-02-26 15:46:07.13
be86cbe5-854a-49d4-95f2-327fa177db60,"Estructura metálica tipo Portico con tubo negro standard de Ø3""  pintando gris metálico Brida:5/8"" x 8x8""  Cartelas:  3/8""",POR200X350,POR200X350,und,viales,https://tellsenales.com/seguridad/estructura-metalica-tipo-e-1-portico-para-senales-verticales-informativas/,0,1400,1200,2023-08-03 03:38:19.427,2024-10-14 16:13:12.52
bfee480a-2caa-48f5-bcaf-3c73ab6e79f5,Señal FOTOLUMINISCENTE con soporte pvc celtex 5 mm y pictograma vinil troquelado,FT90X40,FT90X40,90x40cm,fotoluminiscente,https://tellsenales.com/seguridad/senal-fotoluminiscente-con-base-pvc-celtex-3mm/,0,54,24,2024-10-10 01:53:30.159222,2024-10-10 01:53:30.159222
bff35e53-2806-42a8-b382-b33128c7b0e0,Señal preventiva con lámina reflectiva tipo IV Alta Intensidad Prismático (3M HIP) y soporte fibra de vidrio 4 mm con refuerzo platina - CHEVRÓN,CHE30X45-F-3M,CHE30X45-F-3M,30x45cm,viales,https://tellsenales.com/seguridad/senal-preventiva-chevron-con-lamina-reflectiva-hip-con-soporte-compuesto-de/,0,80,41,2025-01-03 04:49:36.751,2025-01-03 04:54:05.885
c0f6a2b3-06a4-4b8d-89ca-4ecae9544849,"Señal preventiva para obras con lamina reflectiva tipo IV Alta Intensidad Prismático (HIP) , soporte marco de madera con listo de 1x2"" + triplay de 4mm  y pictograma vinil rotulado.",TMH120X90,TMH120X90,120X90CM,obras,,0,210,142,2023-11-24 14:43:57.326,2023-11-24 14:43:57.326
c2239ea9-5379-4537-b53d-2b918b5c7021,Señal preventiva con lámina reflectiva tipo IV Alta Intensidad Prismático (HIP) y soporte fibra de vidrio 4 mm con refuerzo platina - CHEVRON,CHE40X60-F-COR,CHE40X60-F-COR,40x60cm,viales,https://tellsenales.com/seguridad/senal-preventiva-chevron-con-lamina-reflectiva-hip-con-soporte-compuesto-de/,0,85,55,2024-05-22 15:39:38.742,2025-01-03 04:20:19.973
c2275f67-389e-4e10-96dc-fe416a1e35d2,Señal para obras con lamina reflectiva Grado Ingenieria ( anaranajdo y blanco ) + letras  y marco vinil rotulado con soporte trupan 5.5mm,TRU150X100,TRU150X100,150x100cm,obras,https://tellsenales.com/seguridad/senales-temporales-vinil-con-soporte-triplay-4mm-para-obras-y-construccion/,0,170,80,2023-10-23 18:55:31.602,2024-10-28 15:08:32.931
c2b6ad78-8c20-4fdc-b04b-dbde174507a2,"Cinta Reflectiva 2"" x 45.7mts  -Marca 3M HIP (Alta Intensidad Prismático) - Color verde",CHVD-3M,CHVD-3M,Rollo,cintas seguridad,,0,390,450,2023-09-19 00:30:13.818,2023-09-19 00:30:13.818
c4af30d6-4650-46e3-a20f-321c0fd1ba67,"Cinta antideslizante color: amarillo / negro de (5 cm)2"" x 18 mts",CAAN,CAAN,rollo,cintas seguridad,https://tellsenales.com/seguridad/cinta-antideslizante-2-pulgadas-5cm-x-18-metros/,0,60,32,2023-08-03 03:38:19.427,2024-08-24 23:20:43.762
c4f26315-8a98-490c-8761-a76fc324ce98,Gorra de seguridad bordado,GOR,GOR,und,epp,,0,0,0,2023-08-03 03:38:19.427,2023-08-03 03:38:19.427
c6e63c24-05d3-48de-8eb1-421599ae5e1c,Señal vinil Arclad Laminado con soporte fibra de vidrio 4mm,VFIB,VFIB,40x60cm,seguridad,,0,70,45,2024-08-28 15:21:30.85855,2024-08-28 15:21:30.85855
c7e04783-cfec-4323-89f6-c84b95eec4ab,Cilindro | tacho | contendor ecológico de 55 Galones para residuos sólidos,CI55,CI55,und,seguridad,https://tellsenales.com/seguridad/cilindro-tacho-contendor-ecologico-de-55-galones-para-residuos-solidos/,0,150,80,2025-01-21 19:16:04.291738,2025-01-21 19:16:04.291738
c8b5df88-db33-4254-a3a7-3153fb0f66d3,"Megáfono Recargable 40W con Sistema de Grabación, Sirena, Bluetooth y usb - Batblack",Me40,Me40,Und,proteccion vial,,0,90,60,2024-05-07 16:35:47.941,2024-05-07 16:35:47.941
c9bac595-537d-4f9c-a4a3-39ddc0234373,Señal Chevrón Lámina: Reflectivo tipo IV Grado Prismático (HIP)  Soporte: Panel de aluminio compuesto 4mm Pictograma: Reflectivo Grado Ingenieria,CHE30X45-S-COR,CHE30X45-S-COR,30x45cm,viales,https://tellsenales.com/seguridad/senal-preventiva-chevron-con-lamina-reflectiva-hip-con-soporte-compuesto-de/,0,45,23,2025-01-03 04:49:11.862,2025-01-03 05:13:02.063
cda7fe84-6f75-4e4e-913d-25b9e0dadc34,"Señal vertical informativa soporte: fibra de vidrio 4 mm con refuerzo de angulo 1 1/2"" lamina: Retroreflectiva tipo IV Alta Intensidad Prismatico (HIP) fondo y letra",FHI150X90,FHI150X90,150x90cm,viales,https://tellsenales.com/seguridad/senal-informativa-con-lamina-reflectiva-tipo-iv-alta-intensidad-primatico/,10,750,400,2024-10-14 15:10:29.061,2024-10-20 19:59:36.902
cf2a3588-281d-4a4c-96a3-2f3f8b14eb73,Pulsador manual de incendio direccionable Bosch,PBOSH,PBOSH,und,lucha contra incendio,https://tellsenales.com/seguridad/pulsador-manual-de-incendio-direccionable-bosch/,0,230,180,2024-11-11 16:36:41.151337,2024-11-11 16:36:41.151337
cf99ca4b-576f-4eb7-8bbb-a63e874b769a,Señal tipo bandera vinil laminado aplicado sobre soporte pvc celtex 5mm - Doble cara  con dobles de 5cm,BPVC20X30,BPVC20X30,20x30cm,convencionales,https://tellsenales.com/seguridad/senal-vinil-laminado-con-base-pvc-celtex-3mm/,0,10,5,2024-10-03 21:27:23.682958,2024-10-03 21:27:23.682958
d06d9fb1-4ca4-4497-9b76-6bf468031f9a,"Señal acrílico de 2.5mm doble cara con dobles de 5cm , letras y/o pictograma rotulado en vinil",AC-DCD,AC-DCD,30x10cm,seguridad,https://tellsenales.com/seguridad/senales-en-acrilico-en-diferente-espesores-2mm-or-3mm-or-5mm/,0,20,8.5,2024-02-03 18:03:22.415,2024-08-24 23:11:59.005
d17c2e5b-f0f2-4461-b32d-a6de42ba6b6c,Señal fotoluminiscente soporte: pvc celtex 5 mm pictograma: vinil rotulado Doble cara con ojalillos superiores,FT120X40-DC,FT120X40-DC,120x40cm,fotoluminiscente,https://tellsenales.com/seguridad/senal-fotoluminiscente-con-base-pvc-celtex-3mm/,8,115,60,2024-08-29 21:53:58.325,2024-08-29 21:55:16.848
d28531b4-24ae-41ec-80c5-d20866568c24,Extintor CO2 (Dióxido de Carbono )-15 libras con certificado,C02-15,C02-15,und,lucha contra incendio,https://tellsenales.com/seguridad/extintor-c02-de-10-lbs/,0,300,215,2025-01-28 22:10:40.131,2025-01-28 22:12:52.727
d32d40f1-9775-465e-be0a-29165d999fa0,Señal para obras vinil + sobrelaminado ( Protección UV ) + soporte MDF (Trupan Génerico ) 5.5MM,TR60X90,TR60X90,60x90cm,obras,https://tellsenales.com/seguridad/senales-temporales-vinil-con-soporte-triplay-4mm-para-obras-y-construccion/,0,40,19,2024-03-24 01:23:11.72,2024-10-28 15:08:12.744
d3744002-d768-49cb-af75-4b8ef3a70925,"Señal reguladora con lámina Reflectiva Grado Prismático (HIP)  3M, soporte fibra de vidrio 4mm y pictograma rotulado",FHR90-3M,FHR90-3M,60x90cm,proteccion vial,https://tellsenales.com/seguridad/senal-reguladora-en-fibra-de-vidrio-4mm-con-lamina-reflectiva-hip/,0,230,165,2024-05-08 04:12:07.136,2024-12-16 22:46:32.689
d7059852-2686-4c9d-b3be-a0049286483c,Lentes Altimeter MSA,LETMSA,LETMSA,und,epp,,0,60,36,2024-05-08 00:06:31.008,2024-05-08 03:07:03.517
